label,Sent
pos,ปตททุ่ม9พันลฮุบเอ็ชเอ็มซีฯ41
pos,pttคาดกำไรทำสถิติสูงสุด
pos,เคาะหุ้นpttepลดยอดขายปี5052
pos,คู่หูคู่หุ้นpttepซื้อ
pos,คอร์ปอเรทโฟกัสปตทสำรวจและผลิตปิโตรเลียมผจญภัย
pos,เกาะติดหุ้นปตทสผ
pos,โฆษณาแฝงปตทช่วยแบ่งเบาภาระพลังงานผู้บริโภค
pos,สะกิดตลาดหุ้นpttepกำไรทั้งปียังเติบโตสูงมองการ
pos,pttทักษิณปาล์มไบโอเอ็นเนอยีพลัสร่วมพัฒนาไบโอดีเซลเชิง
pos,ปตททักษิณปาล์มไอโอเอ็นเนอรยีพลัสจับมือผลิตไบโอดีเซล
pos,เอสโซ่อั้นสู้ปตทบางจากยอมลดดีเซล30สตางค์
pos,แนะดึงเงินปันผลปตทล้างหนี้กองทุนฯ
pos,ราคาน้ำมันโลกพุ่งกดดันตลาดหลายรายขอรอpttก่อนปรับขึ้น
pos,กรณ์ชูเลือกปชปได้ปันผลปตทเพิ่ม
pos,pttepข่าวดีได้แหล่งปิโตรฯใหม่แม้วบินด่วนหารือกัมพูชา
pos,บิ๊กล็อตnvdrรุมเก็บpttepลุ้นผลสำรวจแหล่งm9ในพม่า
pos,แนะดึงปันผลปตทโปะหนี้กองทุนน้ำมัน
pos,ดึงกำไรปตทลดราคาน้ำมันปิยสวัสดิ์มึนนโยบายหาเสียงพรรค
neu,หุ้นpttน่าเล่นสุดๆกำไรอื้อซ่า3หมื่นล
neu,เชียร์ปตทเพิ่มปันผลพบกำไรสะสม2แสนล
neu,เมืองกาญจน์ได้ลุ้นปตทตั้งปั๊มก๊าซ
neu,ปตทเตรียม2พันลปล่อยสินเชื่อเน้นลูกค้าเอ็นจีวีกู้แบงก์ไม่
neu,oilpricessurgepttleadsenergyfirmsset
neu,ปตทอ่วมกดราคาน้ำมันขาดทุนยับ
neu,pttดันโรงกลั่นสตาร์ฯเข้าตลทปี50
neu,ปตทดันเอสพีอาร์ซีเข้าตลาดปี50วางแผนทยอยขายหุ้นออกทั้งหมด
neu,ปตทเล็งถอนหุ้นโรงกลั่นsprc
neu,ถล่มปตททำตลาดน้ำมันปั่นป่วน
neu,คาดค้าปลีกน้ำมันเจ๊งปีนี้15หมื่นลปตทโดน5พันล
neu,ประเสริฐไม่ค้านปตทจ่ายปันผล50
neu,ปตทตรึงน้ำมันต่อยันไม่ป่วนตลาด
neu,oilindustrypttmullssaleofsprcstake
neu,ปตทขยายปั๊มเอ็นจีวี740แห่ง
neu,ปตทแจงสี่เบี้ยเพิ่มเงินปันผลหวั่นเงินสดขาดมือกระทบฐานะ
neu,ปตทช่วยแบ่งเบาภาระพลังงานผู้บริโภค
neu,ปตทสผฟันกำไรครึ่งปีแรก72พันล้านปั๊มรายได้ก๊าซชดเชย
neu,ปตทจับมือเอกชนผลิตไบโอดีเซล
neu,กำไรสุทธิไตรมาส2ปีนี้ค่ายปตทฟาด54หมื่นลโต
neu,รวยเย้ยคนไทยใช้น้ำมันแพงปตทกำไรครึ่งปี55หมื่นล้าน
neu,จับมือบึ้มฉุดราคาน้ำมันฮวบปตทฟันกำไรอื้อ
neu,pttholdsbackonpricecutdecision
neu,เปิดบ้านบจปตทสผชะลอโครงการสะท้อนราคา
neu,pttprofitrisesonsales
neu,ปตทครึ่งปีแรกกำไร55หมื่นล้าน
neu,pttq2profitsurges72
neu,‘ptttop’รุ่งกำไรค่าบาทแข็งรับกว่า2พันล้าน
neu,ปั๊มเอ็นจีวีส่อแววบูมกระฉูดเชลล์ขอแจมปตทขยายปั๊มบริการ
neu,ปตทจับมือทักษิณปาล์มรายย่อยป่วนโกลเด้นไบโอดีเซลล้มโครงการ
pos,ปตทสผคาดใช้เงินลงทุน500ล้านดอลล์ถือหุ้นparslngรงทำ
pos,ปตทตั้งเป้าจ่ายปันผลส่งเงินคืนรัฐ5ปี3แสนล
pos,บมจปตทเคมิคอลpttchกำไรไตรมาส249เติบโตสูงดีกว่าคาด4
pos,ประมงอันดามันขอซื้อน้ำมันเขียวไม่ต้องผ่านปตท
pos,ญี่ปุ่นไต้หวันแห่เจรจาซื้อก๊าซแปลงa1ปตทคู่แข่ง
pos,คู่หูคู่หุ้นpttซื้อ
pos,ชำแหละหุ้นbcpเดินตามpttอนาคตที่น่าสนใจ
pos,pttพับแผนซื้อท่อน้ำมันfptbafsสรุปเรื่องราคาไม่ได้
neg,ปตทกนอลงนามร่วมมือใช้พื้นที่ในนิคมฯ
neg,ปตทเคมิคอลคาดปีนี้กำไร17หมื่นลราคาผลิตภัณฑ์สูงความ
neg,pttchเพิ่มเป้ารายได้อีก8พันล
